review_id,customer_id,product_id,order_id,rating,review_text
23424,997,283,7825,3,Would not buy again.
23425,1349,85,7826,1,"It was okay, nothing special."
23426,1349,71,7826,1,Absolutely loved it!
23427,1349,354,7826,1,Absolutely loved it!
23428,1349,152,7826,1,Absolutely loved it!
23429,1192,311,7827,2,Would not buy again.
23430,1192,280,7827,3,Would not buy again.
23431,1192,91,7827,4,Exactly what I was looking for!
23432,1192,227,7827,1,"It was okay, nothing special."
23433,1289,202,7828,2,Exactly what I was looking for!
23434,1289,440,7828,2,Exceeded my expectations.
23435,1890,303,7829,4,Exceeded my expectations.
23436,1890,143,7829,2,Great quality for the price.
23437,357,25,7830,4,Exactly what I was looking for!
23438,1791,30,7831,5,"It was okay, nothing special."
23439,1791,341,7831,1,Exactly what I was looking for!
23440,232,77,7832,3,"It was okay, nothing special."
23441,232,427,7832,4,Exceeded my expectations.
23442,232,21,7832,5,"It was okay, nothing special."
23443,232,22,7832,4,Great quality for the price.
23444,232,72,7832,1,Exactly what I was looking for!
23445,1724,183,7833,5,Absolutely loved it!
23446,1724,167,7833,5,Absolutely loved it!
23447,1527,434,7834,3,Exactly what I was looking for!
23448,1527,354,7834,5,Would not buy again.
23449,1527,224,7834,2,Exactly what I was looking for!
23450,1527,210,7834,2,"It was okay, nothing special."
23451,510,171,7835,2,Exactly what I was looking for!
23452,510,240,7835,2,Absolutely loved it!
23453,510,352,7835,3,"It was okay, nothing special."
23454,510,379,7835,5,Exceeded my expectations.
23455,439,443,7836,2,Absolutely loved it!
23456,439,151,7836,1,Absolutely loved it!
23457,807,40,7837,2,Exactly what I was looking for!
23458,807,309,7837,5,Great quality for the price.
23459,807,95,7837,4,Exceeded my expectations.
23460,807,276,7837,5,Would not buy again.
23461,680,157,7838,1,Absolutely loved it!
23462,680,239,7838,3,Great quality for the price.
23463,680,420,7838,3,"It was okay, nothing special."
23464,762,34,7839,3,"It was okay, nothing special."
23465,762,44,7839,5,Absolutely loved it!
23466,762,495,7839,5,"It was okay, nothing special."
23467,762,424,7839,4,Exceeded my expectations.
23468,721,245,7840,1,Exactly what I was looking for!
23469,721,244,7840,1,Exactly what I was looking for!
23470,721,57,7840,3,"It was okay, nothing special."
23471,721,377,7840,5,"It was okay, nothing special."
23472,895,225,7841,4,Exactly what I was looking for!
23473,561,299,7842,4,Exactly what I was looking for!
23474,1170,119,7843,3,Would not buy again.
23475,142,97,7844,1,Would not buy again.
23476,142,483,7844,4,Exceeded my expectations.
23477,142,181,7844,3,Would not buy again.
23478,885,272,7845,1,"It was okay, nothing special."
23479,1445,39,7846,1,Great quality for the price.
23480,1445,406,7846,2,Absolutely loved it!
23481,1445,467,7846,5,Exceeded my expectations.
23482,1445,167,7846,2,Absolutely loved it!
23483,537,14,7847,3,Exactly what I was looking for!
23484,537,305,7847,1,"It was okay, nothing special."
23485,537,363,7847,2,Great quality for the price.
23486,355,98,7848,3,"It was okay, nothing special."
23487,355,174,7848,2,Absolutely loved it!
23488,1968,471,7849,4,Absolutely loved it!
23489,1559,43,7850,1,Exactly what I was looking for!
23490,1559,174,7850,3,Exceeded my expectations.
23491,1559,306,7850,3,Exceeded my expectations.
23492,1559,133,7850,4,Would not buy again.
23493,222,45,7851,1,"It was okay, nothing special."
23494,1287,415,7852,4,Would not buy again.
23495,101,480,7853,3,Would not buy again.
23496,101,464,7853,3,Exceeded my expectations.
23497,101,469,7853,4,Would not buy again.
23498,101,235,7853,1,Exceeded my expectations.
23499,101,176,7853,3,Great quality for the price.
23500,1010,439,7854,1,Great quality for the price.
23501,1010,347,7854,1,Great quality for the price.
23502,1010,363,7854,1,Exactly what I was looking for!
23503,1010,57,7854,5,Exceeded my expectations.
23504,1010,286,7854,2,"It was okay, nothing special."
23505,269,25,7855,3,Would not buy again.
23506,269,257,7855,4,Absolutely loved it!
23507,269,148,7855,1,Exceeded my expectations.
23508,269,22,7855,1,Exceeded my expectations.
23509,269,247,7855,5,Absolutely loved it!
23510,449,164,7856,4,Exceeded my expectations.
23511,449,392,7856,3,Would not buy again.
23512,729,266,7857,5,Exceeded my expectations.
23513,729,187,7857,1,Absolutely loved it!
23514,729,331,7857,1,Absolutely loved it!
23515,729,429,7857,3,Great quality for the price.
23516,160,153,7858,2,Great quality for the price.
23517,160,335,7858,2,Would not buy again.
23518,160,311,7858,1,"It was okay, nothing special."
23519,215,139,7859,3,Great quality for the price.
23520,215,71,7859,4,Exactly what I was looking for!
23521,215,363,7859,2,Great quality for the price.
23522,196,105,7860,5,Exceeded my expectations.
23523,196,324,7860,1,Exactly what I was looking for!
23524,196,76,7860,4,Would not buy again.
23525,196,354,7860,3,"It was okay, nothing special."
23526,196,177,7860,5,Exceeded my expectations.
23527,354,66,7861,2,Exactly what I was looking for!
23528,354,397,7861,4,Great quality for the price.
23529,354,154,7861,2,Would not buy again.
23530,354,106,7861,2,Would not buy again.
23531,354,87,7861,1,Absolutely loved it!
23532,680,238,7862,1,"It was okay, nothing special."
23533,680,215,7862,1,Would not buy again.
23534,680,221,7862,1,Exceeded my expectations.
23535,680,114,7862,5,Exceeded my expectations.
23536,680,258,7862,4,"It was okay, nothing special."
23537,1986,91,7863,4,Would not buy again.
23538,1986,59,7863,5,Exceeded my expectations.
23539,1986,364,7863,4,Great quality for the price.
23540,1986,246,7863,2,Would not buy again.
23541,713,391,7864,4,Great quality for the price.
23542,713,191,7864,3,Would not buy again.
23543,697,281,7865,5,"It was okay, nothing special."
23544,697,135,7865,1,Exceeded my expectations.
23545,697,280,7865,1,Exactly what I was looking for!
23546,697,314,7865,4,"It was okay, nothing special."
23547,1128,74,7866,5,Great quality for the price.
23548,1128,294,7866,5,Exceeded my expectations.
23549,1128,275,7866,2,Absolutely loved it!
23550,1128,84,7866,4,Absolutely loved it!
23551,627,118,7867,5,Exceeded my expectations.
23552,982,219,7868,4,Absolutely loved it!
23553,982,99,7868,5,Would not buy again.
23554,982,380,7868,2,Exceeded my expectations.
23555,982,235,7868,5,Would not buy again.
23556,982,457,7868,1,Would not buy again.
23557,613,219,7869,4,Exceeded my expectations.
23558,613,485,7869,3,Exactly what I was looking for!
23559,613,152,7869,4,Great quality for the price.
23560,613,135,7869,2,Would not buy again.
23561,122,54,7870,4,Absolutely loved it!
23562,812,484,7871,1,Exactly what I was looking for!
23563,812,301,7871,3,Would not buy again.
23564,1837,478,7872,5,Great quality for the price.
23565,1837,331,7872,3,Exactly what I was looking for!
23566,594,297,7873,4,Would not buy again.
23567,594,89,7873,2,Exactly what I was looking for!
23568,594,73,7873,2,Exactly what I was looking for!
23569,426,170,7874,3,Would not buy again.
23570,592,218,7875,5,Great quality for the price.
23571,747,61,7876,3,Absolutely loved it!
23572,13,162,7877,2,Great quality for the price.
23573,13,93,7877,3,Would not buy again.
23574,1835,164,7878,1,Would not buy again.
23575,659,238,7879,5,Absolutely loved it!
23576,1027,143,7880,2,Exactly what I was looking for!
23577,1250,334,7881,5,Would not buy again.
23578,1250,434,7881,4,Exceeded my expectations.
23579,1250,342,7881,5,Exactly what I was looking for!
23580,375,85,7882,3,Absolutely loved it!
23581,1397,38,7883,5,Exceeded my expectations.
23582,1397,449,7883,4,Absolutely loved it!
23583,1397,405,7883,1,Exceeded my expectations.
23584,1397,497,7883,2,Absolutely loved it!
23585,1397,368,7883,5,Exactly what I was looking for!
23586,1424,192,7884,2,Absolutely loved it!
23587,1424,47,7884,3,Would not buy again.
23588,499,231,7885,3,Exceeded my expectations.
23589,499,70,7885,4,Would not buy again.
23590,499,346,7885,3,Would not buy again.
23591,783,231,7886,1,Would not buy again.
23592,783,378,7886,3,Absolutely loved it!
23593,783,423,7886,2,Absolutely loved it!
23594,783,485,7886,3,Great quality for the price.
23595,1214,477,7887,1,Would not buy again.
23596,1214,76,7887,5,Exactly what I was looking for!
23597,1214,493,7887,3,"It was okay, nothing special."
23598,1214,110,7887,1,Great quality for the price.
23599,1366,473,7888,2,Absolutely loved it!
23600,1789,361,7889,5,Exactly what I was looking for!
23601,1789,263,7889,1,"It was okay, nothing special."
23602,1789,58,7889,5,Would not buy again.
23603,1789,176,7889,5,Would not buy again.
23604,1789,162,7889,1,"It was okay, nothing special."
23605,1743,18,7890,1,Great quality for the price.
23606,1743,284,7890,5,"It was okay, nothing special."
23607,1743,397,7890,3,Would not buy again.
23608,1743,107,7890,5,"It was okay, nothing special."
23609,982,471,7891,5,"It was okay, nothing special."
23610,982,426,7891,5,"It was okay, nothing special."
23611,982,250,7891,3,Would not buy again.
23612,982,395,7891,4,Great quality for the price.
23613,982,37,7891,5,Would not buy again.
23614,1911,462,7892,1,Would not buy again.
23615,1911,199,7892,5,Exceeded my expectations.
23616,161,267,7893,1,Would not buy again.
23617,161,176,7893,2,Great quality for the price.
23618,161,368,7893,4,Would not buy again.
23619,161,185,7893,4,"It was okay, nothing special."
23620,55,1,7894,2,Absolutely loved it!
23621,55,479,7894,4,Exceeded my expectations.
23622,55,87,7894,2,"It was okay, nothing special."
23623,55,310,7894,1,"It was okay, nothing special."
23624,55,400,7894,5,Exceeded my expectations.
23625,600,405,7895,2,Absolutely loved it!
23626,600,258,7895,1,Exceeded my expectations.
23627,600,418,7895,5,Absolutely loved it!
23628,818,225,7896,5,Exceeded my expectations.
23629,1828,19,7897,2,Exactly what I was looking for!
23630,256,121,7898,4,"It was okay, nothing special."
23631,459,398,7899,2,"It was okay, nothing special."
23632,459,203,7899,3,Exactly what I was looking for!
23633,459,352,7899,5,Great quality for the price.
23634,516,295,7900,1,Great quality for the price.
23635,1,130,7901,3,Would not buy again.
23636,1,392,7901,2,Exceeded my expectations.
23637,1,369,7901,1,Would not buy again.
23638,6,10,7902,2,Exceeded my expectations.
23639,6,169,7902,2,Great quality for the price.
23640,6,435,7902,5,"It was okay, nothing special."
23641,6,60,7902,5,Would not buy again.
23642,1957,215,7903,3,Great quality for the price.
23643,1957,457,7903,5,Great quality for the price.
23644,129,78,7904,3,"It was okay, nothing special."
23645,129,257,7904,2,Would not buy again.
23646,129,289,7904,3,Exactly what I was looking for!
23647,898,318,7905,5,Great quality for the price.
23648,898,296,7905,1,"It was okay, nothing special."
23649,898,488,7905,1,"It was okay, nothing special."
23650,898,437,7905,5,Great quality for the price.
23651,561,23,7906,3,Exceeded my expectations.
23652,561,61,7906,2,Absolutely loved it!
23653,561,44,7906,3,"It was okay, nothing special."
23654,561,122,7906,2,Exactly what I was looking for!
23655,561,345,7906,5,Exceeded my expectations.
23656,1801,260,7907,1,Absolutely loved it!
23657,1801,256,7907,3,Great quality for the price.
23658,1801,364,7907,2,"It was okay, nothing special."
23659,1801,191,7907,2,Exceeded my expectations.
23660,1531,91,7908,1,Great quality for the price.
23661,1531,393,7908,5,"It was okay, nothing special."
23662,1762,469,7909,4,Absolutely loved it!
23663,1762,425,7909,2,"It was okay, nothing special."
23664,717,286,7910,4,Exceeded my expectations.
23665,717,157,7910,5,Would not buy again.
23666,717,9,7910,2,Great quality for the price.
23667,717,148,7910,4,Exactly what I was looking for!
23668,191,78,7911,5,Exactly what I was looking for!
23669,144,4,7912,1,"It was okay, nothing special."
23670,1910,337,7913,3,"It was okay, nothing special."
23671,1910,62,7913,1,Would not buy again.
23672,1975,417,7914,3,Absolutely loved it!
23673,1975,306,7914,4,Exactly what I was looking for!
23674,129,214,7915,5,Would not buy again.
23675,129,415,7915,3,Exactly what I was looking for!
23676,129,65,7915,4,Would not buy again.
23677,129,102,7915,2,Exactly what I was looking for!
23678,129,121,7915,2,Exceeded my expectations.
23679,829,492,7916,5,Exactly what I was looking for!
23680,829,172,7916,1,Great quality for the price.
23681,829,267,7916,1,Absolutely loved it!
23682,1698,133,7917,3,Exceeded my expectations.
23683,1698,194,7917,3,Absolutely loved it!
23684,1698,285,7917,1,"It was okay, nothing special."
23685,1698,358,7917,2,Exceeded my expectations.
23686,390,177,7918,2,Exactly what I was looking for!
23687,390,495,7918,4,Would not buy again.
23688,390,481,7918,3,Great quality for the price.
23689,390,313,7918,3,Exactly what I was looking for!
23690,390,411,7918,2,Exceeded my expectations.
23691,107,483,7919,1,Would not buy again.
23692,107,489,7919,1,"It was okay, nothing special."
23693,107,417,7919,1,"It was okay, nothing special."
23694,107,453,7919,3,Exceeded my expectations.
23695,1988,169,7920,2,Exceeded my expectations.
23696,1988,44,7920,4,Exceeded my expectations.
23697,1988,132,7920,2,Would not buy again.
23698,1988,286,7920,4,Exactly what I was looking for!
23699,1722,47,7921,4,Absolutely loved it!
23700,1722,273,7921,2,Great quality for the price.
23701,1291,8,7922,1,Exactly what I was looking for!
23702,1291,403,7922,3,Exceeded my expectations.
23703,1291,343,7922,3,Would not buy again.
23704,1883,350,7923,2,Exceeded my expectations.
23705,1940,400,7924,4,Absolutely loved it!
23706,1940,437,7924,5,"It was okay, nothing special."
23707,1940,160,7924,2,Absolutely loved it!
23708,680,29,7925,1,Absolutely loved it!
23709,680,99,7925,5,Would not buy again.
23710,428,257,7926,2,Exceeded my expectations.
23711,428,177,7926,2,Would not buy again.
23712,428,274,7926,1,Great quality for the price.
23713,282,161,7927,5,"It was okay, nothing special."
23714,282,120,7927,1,"It was okay, nothing special."
23715,1364,181,7928,1,"It was okay, nothing special."
23716,1364,317,7928,4,Exceeded my expectations.
23717,1364,368,7928,4,Would not buy again.
23718,1364,189,7928,2,Exactly what I was looking for!
23719,1933,288,7929,1,Would not buy again.
23720,1933,265,7929,4,Absolutely loved it!
23721,1933,345,7929,4,Exceeded my expectations.
23722,1933,296,7929,4,Would not buy again.
23723,1360,414,7930,2,Absolutely loved it!
23724,1347,483,7931,3,Great quality for the price.
23725,1347,412,7931,2,Great quality for the price.
23726,1347,284,7931,5,Great quality for the price.
23727,1425,395,7932,5,Great quality for the price.
23728,1425,372,7932,2,Absolutely loved it!
23729,1425,344,7932,5,Would not buy again.
23730,1425,169,7932,2,"It was okay, nothing special."
23731,552,57,7933,3,"It was okay, nothing special."
23732,552,367,7933,3,Absolutely loved it!
23733,552,481,7933,4,Exceeded my expectations.
23734,552,97,7933,3,Absolutely loved it!
23735,435,413,7934,1,Exceeded my expectations.
23736,435,224,7934,4,Exceeded my expectations.
23737,435,365,7934,3,Exactly what I was looking for!
23738,435,447,7934,4,Exceeded my expectations.
23739,165,138,7935,3,Exceeded my expectations.
23740,165,264,7935,5,Great quality for the price.
23741,165,399,7935,2,Great quality for the price.
23742,1907,4,7936,3,Exactly what I was looking for!
23743,1907,27,7936,4,Would not buy again.
23744,1234,141,7937,2,Exceeded my expectations.
23745,1234,147,7937,3,Great quality for the price.
23746,1234,469,7937,3,Great quality for the price.
23747,1234,433,7937,1,Exactly what I was looking for!
23748,296,164,7938,5,Exactly what I was looking for!
23749,296,275,7938,1,Would not buy again.
23750,485,28,7939,4,Exceeded my expectations.
23751,485,90,7939,2,Exactly what I was looking for!
23752,485,329,7939,1,Would not buy again.
23753,485,278,7939,4,Absolutely loved it!
23754,1244,452,7940,2,Great quality for the price.
23755,1244,470,7940,5,Absolutely loved it!
23756,1244,302,7940,3,Would not buy again.
23757,1244,254,7940,4,Exactly what I was looking for!
23758,454,194,7941,3,Great quality for the price.
23759,454,255,7941,3,Exactly what I was looking for!
23760,516,43,7942,1,Absolutely loved it!
23761,516,15,7942,3,Exceeded my expectations.
23762,800,480,7943,5,"It was okay, nothing special."
23763,800,499,7943,1,Great quality for the price.
23764,800,265,7943,5,Great quality for the price.
23765,1340,218,7944,1,Would not buy again.
23766,1340,368,7944,5,Would not buy again.
23767,1340,157,7944,2,Absolutely loved it!
23768,1340,300,7944,4,Absolutely loved it!
23769,1340,93,7944,1,Would not buy again.
23770,1265,235,7945,5,"It was okay, nothing special."
23771,1265,3,7945,4,Exceeded my expectations.
23772,1265,155,7945,4,Would not buy again.
23773,1265,171,7945,3,Exactly what I was looking for!
23774,1861,49,7946,4,Exceeded my expectations.
23775,1861,250,7946,2,Great quality for the price.
23776,1861,28,7946,3,Absolutely loved it!
23777,456,247,7947,1,Absolutely loved it!
23778,456,101,7947,1,Exactly what I was looking for!
23779,456,253,7947,3,"It was okay, nothing special."
23780,1881,106,7948,2,Would not buy again.
23781,1881,184,7948,4,"It was okay, nothing special."
23782,1881,250,7948,3,Exactly what I was looking for!
23783,700,387,7949,1,Absolutely loved it!
23784,700,172,7949,1,Great quality for the price.
23785,700,362,7949,4,Exceeded my expectations.
23786,829,63,7950,2,Exactly what I was looking for!
23787,829,206,7950,1,"It was okay, nothing special."
23788,829,436,7950,1,Would not buy again.
23789,829,159,7950,3,Would not buy again.
23790,829,237,7950,5,Exceeded my expectations.
23791,834,456,7951,1,Absolutely loved it!
23792,834,44,7951,2,Great quality for the price.
23793,834,429,7951,4,"It was okay, nothing special."
23794,1792,39,7952,3,Absolutely loved it!
23795,1792,230,7952,2,Exactly what I was looking for!
23796,1792,485,7952,2,Exceeded my expectations.
23797,1160,386,7953,1,Great quality for the price.
23798,861,98,7954,1,"It was okay, nothing special."
23799,861,70,7954,3,Exceeded my expectations.
23800,861,331,7954,3,"It was okay, nothing special."
23801,1534,293,7955,4,Exceeded my expectations.
23802,1534,237,7955,5,Absolutely loved it!
23803,1534,231,7955,1,Exactly what I was looking for!
23804,1534,405,7955,2,Great quality for the price.
23805,66,58,7956,2,Would not buy again.
23806,1982,351,7957,1,Exactly what I was looking for!
23807,1982,96,7957,1,Great quality for the price.
23808,1412,487,7958,4,Absolutely loved it!
23809,67,136,7959,5,"It was okay, nothing special."
23810,67,131,7959,2,Great quality for the price.
23811,1816,462,7960,3,Absolutely loved it!
23812,1304,79,7961,2,Would not buy again.
23813,1304,474,7961,4,Great quality for the price.
23814,1304,165,7961,3,Exactly what I was looking for!
23815,1902,427,7962,1,Great quality for the price.
23816,1902,142,7962,1,Absolutely loved it!
23817,1902,459,7962,4,Absolutely loved it!
23818,1902,304,7962,1,"It was okay, nothing special."
23819,1949,353,7963,1,Would not buy again.
23820,946,409,7964,1,"It was okay, nothing special."
23821,946,426,7964,3,Would not buy again.
23822,332,235,7965,3,Exceeded my expectations.
23823,332,302,7965,3,Would not buy again.
23824,332,231,7965,3,Absolutely loved it!
23825,499,434,7966,2,Great quality for the price.
23826,499,111,7966,5,Absolutely loved it!
23827,499,192,7966,4,Would not buy again.
23828,45,30,7967,3,"It was okay, nothing special."
23829,45,373,7967,5,Would not buy again.
23830,45,135,7967,5,Absolutely loved it!
23831,1396,295,7968,3,Exceeded my expectations.
23832,1396,192,7968,4,Absolutely loved it!
23833,1396,98,7968,1,Exceeded my expectations.
23834,1396,317,7968,5,Would not buy again.
23835,242,249,7969,5,Great quality for the price.
23836,242,492,7969,3,"It was okay, nothing special."
23837,242,461,7969,2,Absolutely loved it!
23838,242,358,7969,2,Would not buy again.
23839,242,166,7969,5,"It was okay, nothing special."
23840,1713,20,7970,4,Absolutely loved it!
23841,1713,341,7970,4,Would not buy again.
23842,1713,88,7970,2,"It was okay, nothing special."
23843,1713,189,7970,5,Great quality for the price.
23844,1713,278,7970,2,Absolutely loved it!
23845,1858,227,7971,5,Exactly what I was looking for!
23846,1858,291,7971,3,Exceeded my expectations.
23847,1858,319,7971,3,Absolutely loved it!
23848,627,75,7972,1,Would not buy again.
23849,627,436,7972,3,Would not buy again.
23850,999,248,7973,2,Exactly what I was looking for!
23851,240,214,7974,4,Great quality for the price.
23852,240,373,7974,3,Exactly what I was looking for!
23853,240,12,7974,5,Exceeded my expectations.
23854,1738,80,7975,2,Would not buy again.
23855,1738,88,7975,2,Exceeded my expectations.
23856,1738,343,7975,5,Would not buy again.
23857,1197,189,7976,3,"It was okay, nothing special."
23858,1197,45,7976,4,Exactly what I was looking for!
23859,1197,118,7976,3,Exceeded my expectations.
23860,1197,56,7976,4,Great quality for the price.
23861,1197,8,7976,4,Exactly what I was looking for!
23862,45,83,7977,3,"It was okay, nothing special."
23863,45,216,7977,4,Absolutely loved it!
23864,45,194,7977,3,Great quality for the price.
23865,45,403,7977,4,"It was okay, nothing special."
23866,45,98,7977,1,Exactly what I was looking for!
23867,387,441,7978,1,"It was okay, nothing special."
23868,387,98,7978,3,Absolutely loved it!
23869,387,245,7978,1,Absolutely loved it!
23870,1402,284,7979,5,Exceeded my expectations.
23871,1402,468,7979,3,"It was okay, nothing special."
23872,1278,245,7980,3,Great quality for the price.
23873,1278,254,7980,5,Exactly what I was looking for!
23874,440,178,7981,5,Exceeded my expectations.
23875,650,203,7982,5,Absolutely loved it!
23876,650,13,7982,5,Absolutely loved it!
23877,472,377,7983,5,"It was okay, nothing special."
23878,472,235,7983,3,Absolutely loved it!
23879,472,265,7983,2,"It was okay, nothing special."
23880,472,299,7983,3,Great quality for the price.
23881,472,103,7983,5,Exactly what I was looking for!
23882,1,479,7984,4,Absolutely loved it!
23883,1,210,7984,1,Exactly what I was looking for!
23884,1,164,7984,5,Absolutely loved it!
23885,1,192,7984,2,Great quality for the price.
23886,1517,470,7985,4,Absolutely loved it!
23887,1517,458,7985,5,Exceeded my expectations.
23888,1517,82,7985,3,Exceeded my expectations.
23889,1210,208,7986,3,Exactly what I was looking for!
23890,1210,58,7986,1,Exceeded my expectations.
23891,1210,162,7986,5,Exceeded my expectations.
23892,1761,500,7987,1,Exactly what I was looking for!
23893,1761,482,7987,1,"It was okay, nothing special."
23894,1761,256,7987,2,Absolutely loved it!
23895,1858,283,7988,5,Would not buy again.
23896,1858,483,7988,5,Exceeded my expectations.
23897,934,228,7989,4,Exactly what I was looking for!
23898,934,179,7989,3,Great quality for the price.
23899,934,56,7989,5,Great quality for the price.
23900,934,499,7989,1,Absolutely loved it!
23901,627,128,7990,4,Exceeded my expectations.
23902,627,325,7990,1,Would not buy again.
23903,627,430,7990,3,Great quality for the price.
23904,1776,92,7991,2,Exactly what I was looking for!
23905,1776,35,7991,1,Exactly what I was looking for!
23906,1776,492,7991,1,Exceeded my expectations.
23907,1776,148,7991,3,"It was okay, nothing special."
23908,1776,183,7991,2,Would not buy again.
23909,462,250,7992,1,"It was okay, nothing special."
23910,462,126,7992,5,Exactly what I was looking for!
23911,934,285,7993,1,"It was okay, nothing special."
23912,934,448,7993,4,Absolutely loved it!
23913,934,356,7993,4,Absolutely loved it!
23914,934,9,7993,5,Exceeded my expectations.
23915,934,489,7993,2,Exactly what I was looking for!
23916,374,296,7994,2,Absolutely loved it!
23917,1143,17,7995,5,Great quality for the price.
23918,1143,366,7995,2,Absolutely loved it!
23919,1143,197,7995,2,Great quality for the price.
23920,1143,398,7995,3,Great quality for the price.
23921,1143,169,7995,4,Exceeded my expectations.
23922,1608,193,7996,1,Absolutely loved it!
23923,1608,10,7996,2,Would not buy again.
23924,1608,176,7996,2,Exactly what I was looking for!
23925,1742,256,7997,5,Would not buy again.
23926,1742,406,7997,1,"It was okay, nothing special."
23927,551,269,7998,5,Would not buy again.
23928,551,148,7998,1,Exactly what I was looking for!
23929,551,153,7998,2,Exactly what I was looking for!
23930,551,497,7998,1,"It was okay, nothing special."
23931,1762,489,7999,5,Great quality for the price.
23932,1762,445,7999,4,Great quality for the price.
23933,1762,385,7999,3,Would not buy again.
23934,1762,27,7999,2,Great quality for the price.
23935,1762,110,7999,5,Would not buy again.
23936,559,69,8000,2,Great quality for the price.
23937,559,183,8000,2,Exceeded my expectations.
23938,559,466,8000,4,Absolutely loved it!
23939,840,212,8001,5,Exceeded my expectations.
23940,748,57,8002,1,Exactly what I was looking for!
23941,1190,141,8003,4,Exceeded my expectations.
23942,1190,257,8003,4,Exceeded my expectations.
23943,1190,398,8003,5,"It was okay, nothing special."
23944,1410,431,8004,1,Great quality for the price.
23945,1410,46,8004,5,Would not buy again.
23946,1410,440,8004,1,"It was okay, nothing special."
23947,1410,466,8004,3,Exceeded my expectations.
23948,1410,243,8004,5,Would not buy again.
23949,1932,178,8005,1,Exceeded my expectations.
23950,1932,130,8005,2,Exceeded my expectations.
23951,1932,440,8005,1,Exactly what I was looking for!
23952,1932,304,8005,4,Absolutely loved it!
23953,1932,51,8005,2,Absolutely loved it!
23954,969,244,8006,5,Exceeded my expectations.
23955,969,436,8006,2,Great quality for the price.
23956,969,338,8006,3,Exceeded my expectations.
23957,969,483,8006,4,Would not buy again.
23958,142,437,8007,4,Great quality for the price.
23959,1692,436,8008,5,Exceeded my expectations.
23960,1692,406,8008,5,Would not buy again.
23961,1692,66,8008,1,Would not buy again.
23962,1692,350,8008,2,Absolutely loved it!
23963,659,348,8009,4,Exactly what I was looking for!
23964,659,39,8009,2,Exceeded my expectations.
23965,659,165,8009,2,Absolutely loved it!
23966,659,149,8009,4,Would not buy again.
23967,1663,394,8010,5,Would not buy again.
23968,1663,223,8010,3,"It was okay, nothing special."
23969,1663,80,8010,5,Absolutely loved it!
23970,925,480,8011,5,Exactly what I was looking for!
23971,1727,220,8012,3,Absolutely loved it!
23972,1774,378,8013,2,Exceeded my expectations.
23973,1774,395,8013,4,Absolutely loved it!
23974,1774,428,8013,1,Absolutely loved it!
23975,83,253,8014,1,Great quality for the price.
23976,83,221,8014,4,Exceeded my expectations.
23977,83,7,8014,5,Absolutely loved it!
23978,83,17,8014,5,Exceeded my expectations.
23979,83,293,8014,3,Would not buy again.
23980,1751,64,8015,2,Absolutely loved it!
23981,1751,310,8015,3,"It was okay, nothing special."
23982,1751,485,8015,2,Exceeded my expectations.
23983,1751,284,8015,3,Exceeded my expectations.
23984,1751,294,8015,2,Great quality for the price.
23985,25,423,8016,5,Absolutely loved it!
23986,25,367,8016,2,Great quality for the price.
23987,1875,382,8017,4,Would not buy again.
23988,341,244,8018,2,"It was okay, nothing special."
23989,341,122,8018,5,Great quality for the price.
23990,341,235,8018,3,Exactly what I was looking for!
23991,341,485,8018,4,Would not buy again.
23992,1592,271,8019,5,Absolutely loved it!
23993,1592,113,8019,5,Would not buy again.
23994,339,183,8020,3,Absolutely loved it!
23995,339,268,8020,3,Exactly what I was looking for!
23996,339,476,8020,2,Would not buy again.
23997,930,164,8021,4,Exceeded my expectations.
23998,930,319,8021,4,Would not buy again.
23999,930,95,8021,5,Great quality for the price.
24000,930,119,8021,2,Absolutely loved it!
24001,1794,471,8022,3,Would not buy again.
24002,1794,197,8022,1,Exactly what I was looking for!
24003,1794,349,8022,1,Great quality for the price.
24004,1794,227,8022,1,"It was okay, nothing special."
24005,984,466,8023,4,Absolutely loved it!
24006,1479,302,8024,5,Would not buy again.
24007,1054,141,8025,3,Exceeded my expectations.
24008,1054,15,8025,5,"It was okay, nothing special."
24009,1054,305,8025,4,Exceeded my expectations.
24010,1054,381,8025,5,Great quality for the price.
24011,905,443,8026,2,"It was okay, nothing special."
24012,905,379,8026,4,Would not buy again.
24013,905,26,8026,5,Great quality for the price.
24014,905,9,8026,1,"It was okay, nothing special."
24015,839,365,8027,2,Great quality for the price.
24016,485,141,8028,2,Would not buy again.
24017,1470,43,8029,3,"It was okay, nothing special."
24018,1470,338,8029,5,Would not buy again.
24019,1470,410,8029,5,Absolutely loved it!
24020,1470,417,8029,5,Exceeded my expectations.
24021,1470,468,8029,4,"It was okay, nothing special."
24022,1386,133,8030,1,"It was okay, nothing special."
24023,1386,126,8030,4,Exceeded my expectations.
24024,1386,21,8030,3,Exceeded my expectations.
24025,1386,362,8030,1,"It was okay, nothing special."
24026,1377,338,8031,3,Absolutely loved it!
24027,1377,267,8031,2,Absolutely loved it!
24028,1377,33,8031,1,Exactly what I was looking for!
24029,1377,466,8031,3,Exceeded my expectations.
24030,1461,97,8032,1,Exactly what I was looking for!
24031,1461,63,8032,3,"It was okay, nothing special."
24032,315,159,8033,2,Great quality for the price.
24033,315,151,8033,5,Exceeded my expectations.
24034,946,230,8034,5,"It was okay, nothing special."
24035,946,492,8034,4,Absolutely loved it!
24036,946,246,8034,4,Exactly what I was looking for!
24037,213,341,8035,1,Exactly what I was looking for!
24038,213,414,8035,5,"It was okay, nothing special."
